image_key,binary_label,n_positive_objects,n_total_clean_objects
ZJTI6zVDtGOs7zG-jYnQsQ,0,0,0
ZJWCF3tCJoEyZRlKuKfMgA,1,2,2
ZJw4AUYTYzlx2OeAzw0eoQ,0,0,1
ZK-9_DmuB7ODtgPb2mHSmA,0,0,4
ZK0jbri7EAzKqAVpvzenBw,0,0,0
ZK1xcopdIoAp-j7_b0xb6Q,0,0,0
ZK3uQMLQT_2QGguhCDkITw,0,0,0
ZK58gmKaf3MBUcw3WvyCFQ,0,0,1
ZK9cOUcuwmO7GZofCvyQ6w,0,0,0
ZKQTO9vbdA8g44LdCxedXw,0,0,0
ZKYPyGAF9npL6CHkdLUqtQ,0,0,1
ZKbDayTgAYH1I9UIVgpZdw,0,0,0
ZKjEumrt9ZtHALVKLahPyA,0,0,1
ZKrW78Aj7TlWMiQTeBNvnw,0,0,5
ZL2NREYtU5JfgIATre9p4w,0,0,1
ZLBHaGs2L4MfM2cxJAs4Ag,1,1,1
ZLK722zTA41feYrPMF550Q,0,0,3
ZLMHyNIj0PGKXpd3ftD74A,0,0,1
ZLQnLNBlS-myfh-JldqGUQ,0,0,0
ZLh_pyygigwsTAVwwYSgUQ,0,0,0
ZLlnI3x1WSZtA4ziJlBnUA,0,0,0
ZLniWeQK_rBbZRQ0rdfFCg,0,0,0
ZLotUYaVN0YtyUe4lUfBKQ,0,0,0
ZLpGTXouwGJDaVNSDtsLng,0,0,0
ZM-3lWxq-H-SqFebtf_QeQ,0,0,1
ZM2oITSm1XGkdSjU_eqYoA,0,0,6
ZM7zOyKxCfDUozcWKJj1WA,0,0,2
ZMA8CFaAb8T5MN_6NhdvfA,0,0,0
ZMOcQVjDCqJSGGB4GKWE4A,0,0,5
ZMP8JxMioXFtXwrSLNHmmQ,0,0,0
ZMW9g7FRL0RguMGYKLrjgw,0,0,6
ZMrLMqCK7fa_eWl_dcHPeg,0,0,1
ZMs4XNdB51IPFaIxrIanXQ,0,0,7
ZMsYHHVQRrUCuPaVo9Zacg,0,0,0
ZMyEnHIH_MYvAu-BfEHn6g,1,1,3
ZN-tqXlZX1Sb_HqU2BPLvg,0,0,3
ZNBkzx2zCTeRROTgs2B9ig,0,0,2
ZNV1spKYmQEigfCruehqaQ,0,0,3
ZNZB8xdPxFyLULTIJd1M4g,0,0,2
ZNbS_Y3NPtliUx3COu-_0g,0,0,2
ZNvY8LiLje4ruR0--v5e_Q,0,0,0
ZO3r8tln5-JsrZ3MEkCgEg,1,1,2
ZOD9LCJfAfwe6mss9IDgfQ,0,0,1
ZOOQM6qu0b3zTMTAHHlX6w,0,0,5
ZOUDmtL2HjI8lKnPkbJ1EQ,0,0,3
ZOWuNa6U8Ambggjq-oQbHA,0,0,3
ZObMZqaqnrnrpP1zIEyiOw,0,0,0
ZObz0m_eEuQY4pxQ4D86WQ,0,0,2
ZOfc-sZW51K7MfvvQRF8NQ,0,0,2
ZOgn6xzJnwPb-N4YzOXI8Q,0,0,0
ZOi-De_H5Fz9goYCB7ALSw,0,0,2
ZOl8k2OeO2Gz9R4Gl7xurw,0,0,3
ZOroF-LBlE5kPEgTWrMxbg,0,0,0
ZOzI4HR1Uilv_RhQjN-qBA,0,0,0
ZP0c0QfrrPuhk5qrEeM7Zg,0,0,1
ZPJdq78Z3ilVDXyla6Chug,0,0,1
ZPKZ6cqBuZqobejucIexAg,0,0,2
ZPQUhwIHiMzP-elyvozlaA,0,0,0
ZPcyY3YB_ASfNecQnv173Q,0,0,0
ZPjjPLTFG060CS-D6fBKxQ,1,3,4
ZPo8ZWQT_Jsc3WupTEoPeg,0,0,3
ZQ83G1giCbn5y_KjenVRrw,1,1,3
ZQD1yPut5dJsD_0zEOECZA,0,0,2
ZQH6aq-QO2yS1ABr507E5Q,0,0,1
ZQMfWWQmPSV8SJM9a47QIA,0,0,1
ZQRavGiKCi6a9ZuQR-lZnw,0,0,1
ZQVaHDXnTsNhWaWAZzoKIg,0,0,0
ZQZhLK1GHS2Q0p8dvXbkmQ,0,0,0
ZQccKdAOZSAcc9bK1IDpzw,0,0,1
ZQdyzIyIVyzy35nJ62qFbg,0,0,0
ZQeJ_dQ9GPqWiGQ9z98qnQ,0,0,2
ZQtCvpgd4pxKupBM-WVxtA,0,0,0
ZR6ioKglH3oMSv18DXQQRA,0,0,0
ZRGwOIW2inxykWH8wZzj8w,0,0,1
ZROR3XdZhTUpah3yAuWP7g,0,0,4
ZRQbAJCRCLrFLW1WQDPNvg,0,0,2
ZRRU9nNn_JIx7UDwajqVOQ,1,1,1
ZReUxTgnavhoEd17nnxKMQ,0,0,5
ZRgnz7lPWXhOixrYAqlpng,0,0,0
ZRhehEFSyXMcU3kRsiM2oQ,0,0,0
ZRnXcJYXh0PPLddg8TyUtQ,0,0,1
ZRufXWoZJDMVOeh3v7XyOw,0,0,2
ZS0DY-ltqOX8Ap6m-3cmew,0,0,0
ZSCwnzp5ENRpS2_mszw4rA,0,0,0
ZSE39deTQOI1QpWJLUZo0w,0,0,1
ZSNIyo5kGi_fjkU4Xtp8bg,0,0,0
ZSSjkdvCtN6MpdyfB-AoHQ,0,0,2
ZSXBBqi9UJdQvJRn3zhkqA,0,0,0
ZS_LKLhWuKk6imUHdfE-Aw,1,1,2
ZShbeE2N7ob8Zsuon5x0mQ,0,0,6
ZSs28gnZZMgf0iU7wjMl2Q,0,0,0
ZSvU1zC6KArG6D4o2yMNIA,0,0,2
ZSwQGsGnxEB6asmGNkZzEA,0,0,0
ZSzCtX3le_WG0yKCdojzIw,0,0,4
ZT-avkqrrxrl6waYlW4YKg,0,0,2
ZT0p-r_J_eC0-HqF43gTqg,0,0,2
ZTAk-TpjARqtCczpabPScQ,0,0,4
ZTGyKMX9xLbYljNrKWpwSw,0,0,8
ZTI4UzkPpD6L4JhPVWQEWQ,0,0,1
ZTLc6h5RPEPDP1I9hrY7Ew,0,0,1
ZTShDSF91lkBM5xqaHDpDA,0,0,0
ZTUzGoShzioWC4vPsOxQsA,0,0,0
ZTcLECJztdnZ3nHqejcPiQ,0,0,0
ZThnxmhjx2gEdEEvCN7yFw,0,0,3
ZTvcAGn50C0kUiIWSC92ig,1,2,6
ZU0XRtoL3GT5er1ajci9GA,0,0,1
ZU2OBHQT4VsOzJQRMjNF7A,0,0,0
ZU50fJ8z0gF_r70fYinACg,1,2,2
ZUJ3JAKtnXnTPQ0oOrBd7Q,1,1,1
ZULZJqDde8C_7mdPpU7-yQ,0,0,1
ZUO7DE74rsmz-HOwYScNFw,0,0,1
ZUVRQYqeZDeDseK4brsVMw,0,0,0
ZUYYYUtg1hlHmO_GoZOVsw,0,0,1
ZU_PiDEWvlUcb0o7QN9zGw,0,0,6
ZUgHP0X1gSYZYcZFG5l0BA,0,0,4
ZUi0VFtm9FnPxKgEswEDug,0,0,3
ZUi9Y3THwa1GUicVI50I4A,0,0,0
ZUsazhhad1-kXmzLTekwVg,1,1,2
ZUx2pzqnIJ-Ns5OMxqB7ig,0,0,1
ZUzhzEGLcqE7ggdiUhWvnQ,0,0,1
ZV2T10xNNzLIP6NXWTV5gA,0,0,0
ZVEHqLX8rE3f0yEtpON4-Q,0,0,5
ZVJqnuM8EqZvLq4yjg4Ozg,0,0,1
ZV_ajhjQJ8A96HZya-gE7w,0,0,1
ZVaXK86qSAboaJx10zwWhQ,0,0,1
ZVfY_-m8l0c6i8e16txqPw,0,0,0
ZVjjjl9ZQHjl5CyzIkNEow,0,0,0
ZVmWfPNtp8g5pPtOE3glTg,0,0,4
ZVom126pRJ2RjCs9qhWJ9g,0,0,2
ZVrfpBBhxmgAGIL26mQmHQ,0,0,2
ZWEK7PfevTNzH16Gzja1Ow,0,0,1
ZWGcXwooCQI1CGb_glEm2w,0,0,1
ZWIGJxlAttVlzk1BHUYgCA,0,0,1
ZWKzxDCgcjg_c8CRdOfNRw,0,0,0
ZWOImwUBjxULRjACZWac5A,1,1,5
ZWno7H1Jqvn1x5tqhmnlYw,0,0,6
ZWsPelYJmYarjtFlYp5SXA,0,0,2
ZWzqGkEwCTHtduEnEJxRjw,0,0,2
ZX3pxiEGdYEvLwKZ4BwV8g,0,0,1
ZXEJ76mCDZM3p7vNQM3-dg,0,0,1
ZXFCNo1QrAjAr8jjp68KpQ,0,0,1
ZXJAaUQRtg4qBcmbyvmp1Q,0,0,0
ZXNOYKabJGhiUz0jPehtvg,0,0,0
ZXNZgCTD1QK4VwLXW73w7w,0,0,0
ZXPxRh6RpwV4jaTAunJ7wg,0,0,0
ZXX2dadikbn9GFLZIPghgA,0,0,1
ZXfa-SZ5G7tRqLx2RqkNcA,0,0,1
ZXfynolZGW3qZv30akUaIw,0,0,4
ZXidxQectRgFnKdQrjIFMg,1,1,1
ZXkeD_YKJH5I-ylV_LmcsA,0,0,1
ZXrE2m1HF9iP674gg-FmPg,0,0,5
ZXsuzDOb0HAl3M_7arfXyg,0,0,0
ZY--wvdD39f15S9tZup3fA,0,0,1
ZY-1caT3Lih1xyhVst004A,1,1,2
ZY6sVEKnpWIHk7RjM4_w-Q,0,0,4
ZYHmM6m2JD16-ajJfNXP-A,0,0,4
ZYN4ba19y-RJ-9wOWycNHw,0,0,0
ZYSegfDzj6oUXH9miXHczw,0,0,1
ZYSqvONPGbD54B-6PsbH0Q,0,0,1
ZYZlI6uh7_Js1MSpcFDF4g,0,0,0
ZYjYhxgWziePrK3YsOQFog,0,0,1
ZZMTlA8trn3X8zdiy02M4g,0,0,3
ZZRLODmRf7XgUYElUQnHWQ,0,0,0
ZZTbV7uuOadVyNWRmw0Pow,0,0,1
Z_MLF66QDUJAndnXHhVehQ,0,0,3
Z_Q-gcfBB4ljEbSwlLhGCw,0,0,1
Z_TAlPNlHkrrau4YZTaRJg,0,0,6
Z_UBM5ssOdpZp8s2BnLHjA,0,0,0
Z_Yu_v1JX6iBVmP8AOmFcA,0,0,0
Z_osL-qqeusBfX_BxmSfgg,1,1,4
Za26aGQaLhfoMeXvYVRg7A,0,0,1
Za3rb9XUy4PkCOAkLmYEJQ,0,0,0
ZaABVf7elmUsDJYhoD-mow,0,0,2
ZaLQPauTMrZeJs0NcQitYg,0,0,2
ZaZ1wpADIL3l7dhjTv9Zaw,0,0,2
Za_TpaFboKvnLRmT26X1eQ,0,0,0
ZabcDSPYKI9Wy9Fe2keS6Q,1,1,3
ZapHa3a4QVRywHBRYQtlTg,0,0,0
ZapUQir43XNI1YnjULiQzw,0,0,4
Zb2MdtbIwk3IaDhwXo8y_w,1,1,2
Zb2Yogc7_878THqLdM87Sw,0,0,5
Zb6_XsiCrAXxco3ecWYAPw,0,0,0
Zb8RvqigGouqL_h62zjHyQ,0,0,4
ZbBTwb2K_X2q3QQatAK7lg,0,0,0
ZbCOXpGAkJIh-gzt4GLEtA,0,0,1
ZbFPoulnRWcCRz6XtwePVQ,0,0,0
ZbOaTD0_UmeojftsAHXBBw,0,0,4
ZbacMqdla5HH741kCteMRw,0,0,1
ZbbznxoV6ClEeYLH0yjlQg,0,0,0
ZblN6i7J0YEdZKt2Hcx6VQ,0,0,1
ZbvGH-WuyXtQEAXJYPk-iQ,0,0,1
ZcCDvT8MMh0k_2P24LpXaw,0,0,0
ZcCmICdCnQrh0Fyo6SV2lw,1,1,1
ZcF1t80bHEccTCyvBBuZGA,0,0,0
ZceQaYKMpgFOEBctYjYmpw,0,0,0
ZcnOv0qOmfaCVo_xSea5jQ,0,0,1
ZcraT7aKZtdt8ewgXfJJvg,0,0,0
ZcuwEWpfXQOPAMWDms_7jA,0,0,5
ZcyC5cCpdC-kB6y0EN0lkg,0,0,2
ZcySj-7EG0qDCruy6uIuHg,1,1,2
ZdPpQmrwBqip3Tg3Ica7PQ,0,0,0
ZdQl7kFwY2RXxw18nIL_yw,0,0,2
ZdQvaLOSrkStheTlCmC8nw,1,1,4
ZdVxfs0gLhJxcjJpigAcfg,0,0,5
ZdZIghfT224misPoXG7gaA,0,0,4
ZdZunnKZfHQ00QYpVCwvJw,0,0,0
ZdibWpE46yrcPnPuwQUItA,0,0,3
Zdu2VL6rKlV_isn2jAKJew,0,0,1
Ze11SpNrel5oI7MXk8Wliw,0,0,1
Ze5R4sY4AKHIS0DIoZzF0g,0,0,0
ZeDNmNy9gtaJK2Vw7cyrXw,0,0,0
ZeDy-jPD_3vrsDiFEzVYIQ,0,0,2
ZeHa1ucCSxpriW7jdLTz4Q,0,0,0
ZeLzBnkcncsIMpsHPxXF4w,0,0,3
ZeQiNei74mJfCgeYZhaj_Q,0,0,2
ZeTzSkOYol0oPQMDbhBE2A,0,0,1
ZeZJjtnMhDZL-9l5mBmD5w,0,0,1
ZeejWRIuqy3acOVGdIFQEQ,0,0,5
ZefBQlC8SsqzmEsKlcAT6Q,0,0,3
ZetaaTu1lNS_zON_DdhB5A,0,0,1
Zex5UG8HqI8VEsFE__QToA,0,0,1
Zex66myu_bx-_4T49Z06yw,0,0,0
ZeyH2W7_hWbIPLxs0Sk9IQ,0,0,2
ZezMWejT740QM2a4oIGjEQ,0,0,2
ZfI0jEQ5DFUbzD4pudsSKA,0,0,0
ZfQuVXo8ZA1GDMt9uohb9g,0,0,1
ZfWGqf5QYjXnym0gW8dV-A,0,0,4
ZfZn1kx0lWJ_RqZmxMykYQ,0,0,1
ZfaVchH-HC2kJyp5SDNT9w,0,0,1
Zfb_IkyofAWlAK0oejD2gw,0,0,0
ZfdJPfkZ47K_kvHAOr_D4g,0,0,2
ZfvVCpcV4gYUy-EeTe2n8w,1,1,1
ZfveI6eSc-b8WjP-721B1w,0,0,0
Zg--Dq61jdwyVnp0Hm0GRA,0,0,0
Zg-E_98qS7bqdsHqk9dcRA,0,0,0
Zg4J3haygJSwIdhp-ROD0Q,0,0,1
ZgIpeaEQ2DDgdfmJEHd7bw,0,0,2
ZgLfxrnt0U42BJ6UC_ADrQ,0,0,0
ZgU3P1_fy74_1lHCmZjNxg,0,0,0
ZgWqOq65ZLQQL8eHTfQrYg,0,0,0
Zgc5xfos01WeCraCfgP34Q,0,0,1
ZgfPbgP_2wTqe-zBqDnYpg,0,0,0
ZgonK_3fYUVqDnDiJSdLrw,0,0,0
Zh4jAc6MkS0egssKvP4dhQ,0,0,0
ZhHEKLYI9Ydu8DEDtKLglg,0,0,2
ZhMFmHc4hf7cdF5hBiBOUA,0,0,0
ZhWx2DpNnqeXPEY18FT4lA,0,0,0
ZhZVqSLWB3q_m0E0msAiig,1,3,9
ZhanHT9xAyB6R7Mu6N5evQ,0,0,2
ZhbOzYTU96K4dAgGUmJOWw,0,0,0
Zhu6E_G54z3oWjalHjZ-VQ,0,0,1
ZhxfFpI4TbS-tB0xpzhYMA,0,0,2
Zi7aAgEoi-i_F_ePhveEsA,0,0,1
ZiBtiG4-EYFWFphbddS9aA,0,0,1
ZiEYTxL4wK_08JDGNXpLJA,0,0,1
ZiGcgR5AwsvBxgqqRYW9ng,1,2,4
ZiHhd2KSs49RcrrHrAbmGA,0,0,2
ZiId0cGZUvTppP9q5u5HRQ,0,0,1
ZiPIveL_D--Hlk9jjBLKyA,0,0,0
ZivT3EWnRE5a2CblxWm_Jw,1,1,1
ZizcROd1DniRY6SoGa8hHQ,1,1,1
Zj0xAAx9PNy0fVJHQTRJHg,0,0,2
Zj8i57dT8yA4kysYTTFRDw,1,1,2
Zj9kVY_WQ_Rh5uN2MdGC1g,0,0,0
ZjBdOE_2ciU1PfGLCTp7vg,0,0,0
ZjBj8r4V2CSX1ccQQDqn3Q,0,0,2
ZjRNuuhLVbsPMZf2W9poPA,0,0,1
ZjW6JIk8IFvuU3b3AyuOCg,0,0,2
Zjb3D7e2GKnJA36CXnUGaw,0,0,0
ZjjYN9PJidCRaBC0eQUaCA,0,0,1
ZjmCLxhq-pzDUa4ZBraU0Q,0,0,0
ZjooQPBhQliYzakkojcpbw,0,0,3
ZjrPrJV_9SyAzOytM7EKaQ,0,0,0
Zk1Rw1cD4UIPGOLd2UShpQ,1,1,2
Zk9MgcUkLpCRU-p6-_WE6g,0,0,1
ZkC4lujwceWnPdQsEF1-JQ,0,0,0
ZkEapImM9UIg7VeTwp_Djw,0,0,0
ZkKp9GvlkptjoFRJtNh7OA,0,0,0
Zkax4zUOygdIocbie2EOOA,0,0,2
ZkdosAgh5HXK6XtPHMsRNQ,0,0,0
ZkebyB3au2HL8nZX7zxnhQ,1,4,9
ZknshVD3_ZfE437NvjqXpg,0,0,1
ZkrAruX91lZThOE8ufmydQ,0,0,1
Zl2QRNe9uhCFYuev62EhlA,0,0,3
Zl4QKBfHwLJwCIRCR2K_XA,0,0,1
Zl7hJuJPV41ySAF4IZR7Gg,0,0,0
Zl7oN7YnF1zCOZC0cIX4nA,0,0,0
ZlCidnlisEace2AzQGTWwA,1,1,3
ZlDl12kyagr_pxxJTs40AQ,0,0,3
ZlMYRXe6LZOodddi5ikKUg,0,0,0
ZlMa6tkb2170xGfZdlQStQ,0,0,2
ZlPE_vFO6vQ-Q3z5cBd8Fw,0,0,0
ZlQD5JYxV6PVId2IkC5C1w,0,0,0
ZlSdHAP0k3wEJkAIvzfjOA,1,2,3
ZlW3LvvNzQ4nHkmMWeuf_A,0,0,0
ZlWHlcTRz1-e6qZ1EEzJ9Q,0,0,0
ZljNiE4mK5pyNjWiSIqObQ,0,0,6
Zm-R7kEbomTvOXso3YtM5g,0,0,1
Zm6keOkg40TJTkbWbcqc0Q,0,0,0
Zm7uOMUYNtpv8ed-BBoZAg,0,0,1
ZmBgrd5XWn2lQ8MYWLIYjg,0,0,0
ZmE-qs-bn5ji8guVNBnW_g,0,0,6
ZmLo6HQYrCcXuKW6EKhkaQ,0,0,1
ZmOY9Tmxpn0xzoPHsmM1UA,0,0,3
ZmSDOlBCT590RF20m8syYQ,0,0,1
Zmh74qlFF9ZrchwrkFo7TQ,0,0,1
Zmwntf9N6W-QUjnFEFaDeg,0,0,1
Zn2LJZ0FFpvdVRM9OKCguQ,0,0,0
Zn9jmaXfynKTIU7mz2MA2g,0,0,0
ZnKHzwdBdFx88HbuBwaJ1Q,0,0,8
ZnMz2JzvJn9vQECkBQ5qWA,0,0,3
ZnNLSoTdeP7vuNualyUhRw,0,0,3
ZnTqkTzwBVzmvZ3DvuosDw,0,0,0
ZnqpJOfd3qyqeKMp51bUrA,0,0,2
ZnwumIisCudXSDXBKGSKew,0,0,1
Zo3vMY9L0nAtQoiLJu6o4Q,0,0,1
ZoEbUZZ1N8QR_4tbP-pLVw,0,0,1
ZoJBZJtaUBC4z-pLE7Rp6A,0,0,1
ZoMwcoizeZAouN5BdQF-WA,0,0,0
ZoTbUCWqLCesh8y5vUbhzA,0,0,4
ZoZzMRquqixL0uendtxs6w,0,0,0
Zoqok5ItluC27mazIhW3Ow,0,0,0
ZovBF7rvLNDS4WuNGoqxnA,0,0,2
ZoyQNNkN8gnwB6BvoiiaQQ,0,0,2
Zp69enrNPGrFbWr-k5IITg,0,0,0
ZpJNGyCSyfthXv3nyJidVQ,0,0,1
ZpMmujoBmBx1LcNpivgQGg,0,0,0
ZpbUdg2vXXl-0qwTCXZUZw,0,0,4
ZpclgGX8z9AnIhxdlCnN3Q,0,0,2
ZpgCh6Dv_lHheS3UhlGmtg,1,1,2
ZpmQtoz0h0IBYYL56K57Cg,0,0,1
ZpqAd2tBojs3GjJwCNa_mA,0,0,1
Zq-YW2F8VzTCVo3bW8JEgw,0,0,2
Zq2h23qY472mh9G4-a_3KQ,0,0,1
Zq68VMQoRhQV8ScU5EVNFQ,0,0,1
Zq6KKgZP45ay4VmNbr7R4g,0,0,1
ZqGS46irlwz-Epf9-1eb4w,1,2,3
ZqNNy4fKh8pvgH2komO1Ow,0,0,1
ZqQxyKplyMDGEtRgGK3HIg,0,0,1
Zqa13uuQWUIPRpsAqtxgNw,0,0,0
ZqbZZiMr3SfFbIglKtjJUw,0,0,0
ZqcnzcxWM8v4OB-FFotNuQ,0,0,0
ZqhRsZzbY-flHlSuxYAP5A,0,0,1
Zqjwzvk6pfnh5qxrjSSFMg,0,0,1
ZqvzNLT-CC1MnJ1aRl0VmA,1,1,11
ZqyLkoG9GEGG9tntQMkosA,0,0,3
Zr3bQzy9xobyv2rwp58a6A,1,1,3
Zr87Uw1SeR5R0crZOPhsiQ,0,0,1
Zr8SDQsK_mM1rnZfBFG8AQ,0,0,0
ZrAZHPA1loS3IaA0F_B9JQ,0,0,0
ZrEj_pKiOZFxYzrCXA2djA,1,2,6
ZrFW8Pao-dAizeCNTR_FFQ,0,0,4
ZrHjPkb51PitCxAXKljnIg,0,0,1
ZrI-uiL8lSIh5wZW2_NExA,0,0,1
ZrIfZpc_U8nrH-g1HU3HjQ,0,0,2
ZrMGurBn31bkW9EpSZ-atA,0,0,3
ZrPNDXVVES5av6fy3Z9CsQ,0,0,0
ZrUGkbh-XSAqiF9zgqYV_g,0,0,2
ZrW2yxjovkBC6SwM_0DrGg,0,0,2
ZrZVQevT8GJbduXyZzpDxQ,0,0,0
ZrgiTAIAMIUPuVogek24xw,0,0,1
Zrkn1iDmzOu7t8wAJV3OFg,0,0,1
ZrsgroGDyYCIx4I5kBTVgw,0,0,0
Zry2DglsE_nz86V7xEFY_w,1,1,2
Zs3x3nbUhTZCTSEJpgnI_g,0,0,1
Zs4q4Z6KOHukJYlKdn3Eng,0,0,2
ZsHudVHoWD5hR_O_SIkxmg,0,0,0
ZsIjrm4Qw782156jtaTxUQ,0,0,0
ZsOJMicLH7kZ8XvmV7KO3w,0,0,1
ZsPbGLHdwyTm5zG1yKEsQw,0,0,0
ZsUen57_Cze1mNIUVFY3uQ,0,0,2
ZsXUpngOvOOP_9qNZirKkg,0,0,1
Zs_xFrbRC5Q156zWzpU2Qg,0,0,3
Zsbp1QnTuKPe8Lbdj4o5EQ,0,0,0
Zsc92xBV_Fqn774D9BnXMg,1,3,3
ZsgNM6lyFHI3cet2oK4xHw,1,1,1
ZsjCAMd54mAwBMJtKsGe5w,0,0,0
Zsp_O9MBjlX_ewycg9rraQ,1,1,4
Zst-9xZ_lB539NiNo5fdrA,0,0,2
Zt3ofKdsxykggCtDw_pBBw,0,0,1
ZtB9Z41QkP5cEd5uWlUPNg,0,0,1
ZtBD0zHLHi083fe6_nw-Cw,0,0,2
ZtDpVl1YUkXcXe2oRNXcMA,0,0,1
ZtFN08XMRkU5zXv16_bR8A,0,0,1
ZtHmWKstLR-YpVh28S7okA,0,0,3
ZtKcRwwMGGNmUJgyYCnOPg,0,0,0
ZtSVYm2cgNoB_n8t_HL-nA,0,0,0
ZtUQbqaKu16aAyhhB8GpIQ,0,0,5
ZtYSkIFLkU2wNVX8U1ZzDA,1,1,2
ZtbyzaqSEe3FzqTHS6w0BA,0,0,1
ZtckoXEfJey7DFgUYNDErw,0,0,0
ZtcpTtyKu0f5zLgApPqXZg,0,0,0
ZtoZvJJ0Ga2n7wDiaT-G3Q,0,0,2
Ztu-oiowcEro1Dx9P7-v3A,0,0,0
Zu2UO94enECo_4p2F9pvyw,0,0,2
Zu2brywZOatNwsgAzG2DHw,0,0,0
Zu3AQaP1n6-BDTABewRwYA,0,0,2
Zu7O46dYVMcQ5B5wdS178w,0,0,0
ZuDHVZ0aUkJx4qCn5KJ_aA,0,0,0
ZuDhdOP_xe7iYZiUZhEO6g,0,0,1
ZuO74JmbilhmrsMs8OAQsQ,0,0,3
ZuQNQX8qZhb5EuvJkkuDWw,0,0,0
Zueu8BotBo4I92MXK3tvmg,0,0,6
ZulMKhDx1pDUreytfAuHaQ,0,0,1
Zuqpn_1LIXl1luTZIIAZsA,0,0,1
ZuxmxVJrf0FN9JLY8pR5MA,1,1,1
Zv0XTR2igpkdxxvUIpxrbA,0,0,1
ZvHvva-z3L6B1YjLCmHbBw,1,1,1
ZvN3WK4u5B5NRrtO-JxtLg,0,0,2
ZvNrbu8jYOiIgPxzzC7tTQ,0,0,1
ZvPIac4xkrNDw_GDxQLd-g,0,0,0
ZvWzxG3214_KHaHGLhw6wg,0,0,0
ZvYeRsx1jCyqbJn-mzE-4A,0,0,1
ZvZi6JWWKQeZg3Xg7K3OSg,0,0,1
Zv_JBzqFW2QC7QRYNn7uVw,0,0,2
Zv_QNflFWPt1kOcWNcsO7A,0,0,2
ZvmKxqzJ_WNLKfZKpMYXMg,0,0,7
ZvnD7RRhZGUDgBnqNt9K2g,0,0,1
Zvq0Q8SFlCpFq5mQFeAKag,0,0,1
ZvxgQdbf_sMPaVP9G3jZxA,0,0,0
Zw17vwX1ZzmK9Le35cCx8g,0,0,1
Zw2BM9eah8rx92rvusbYXw,0,0,1
Zw6S_3KikUW6C1hIWhg76w,0,0,6
ZwLaU7RqXf8rn8G1LeD-9w,0,0,2
ZwR4_yG-h2LJgBjbk96AJw,0,0,1
ZwRNaHXUuWobtO6s9w_Vhg,0,0,0
ZwSs3pjqOp9BcbDSmKWXGw,0,0,1
ZwSzJUK43rUSLsURQ4_pwQ,0,0,1
ZwTtgbLVEC66RGAQPtTryQ,1,1,1
Zwcu7XV5Q-xkOiXadx5wPg,1,2,2
ZwdLRXwXaVEAG6NoFbD7mg,0,0,0
ZweBCuhvsQhQWE734E6IQg,0,0,1
ZweaKNsrGLO9LIV_rJntqA,0,0,0
Zwn5mnfpOi_o1QJjhxqJBg,0,0,1
Zwr4UV6QRtqe2w-eG_-Tbw,0,0,3
ZwwUEjXsEam-nUo4hLFhsA,0,0,4
Zx1wkS0gJd7x-2OCOLt8Fg,0,0,2
Zx5dL6tvbIXIM_4vLx3dDg,1,1,1
Zx7MFgq7xYMTtmaaOlkC2w,0,0,1
ZxPm_onC-DoTVP5VXs9haQ,0,0,0
ZxPvrVMFs-jGkPQdHCFFtQ,1,1,1
ZxXHV8P_75Z5jWs8iI5aNg,0,0,0
ZxXabrjyNmT_73khKMBEZQ,0,0,0
ZxefBZeoul7e0n4Gy7lSzg,0,0,3
ZxeiijYWcLuPCLDYpQHo4A,1,1,2
ZxiNzO4mwLmL2T6TqLzJtA,0,0,1
Zxibk7yVXXUcnurTpg2loA,0,0,0
ZxmOd2YHt4qFWjfBpCkvDg,0,0,4
Zxwl_FNItPIhcF3kC-UC4A,0,0,0
Zy01avkHpgJ9F_y1KPkFrQ,0,0,0
Zy1MuVaedoE-pEsWnt06aA,1,1,3
ZyDgOeBsRKFl9zJeAUlIQg,0,0,1
ZyIZE-f0nArBudnf1BvmgQ,0,0,1
ZyNk_SODFa2gvNWnZOAAKA,0,0,2
ZyTFT9JZDPFCXz0CZtmu1g,0,0,0
ZyT_9hus3JX92ksMHToWfw,0,0,1
ZyU6ZCp5QGXQn7_1wYWUow,0,0,1
ZyX1cgL92FVFiWbs6ZQzxg,0,0,1
ZycXxHhRqHcvf9Vy-_Mr3w,0,0,0
Zye17wgIoAVqMV0Qt7NZog,0,0,1
ZygmIxV5HvmrYlntsHOuKA,0,0,1
ZyqcQ4L70KZ4xLA0MMIG1Q,0,0,2
ZyuDxAD_3EQbnM5Yv9cHhQ,0,0,0
Zyzl1Zaw7FwvoNiIJYti4g,1,1,1
ZzDvvWxVfKwCdGtDKtiARQ,0,0,0
ZzMoT0UahKrIDZJDqu0PqA,0,0,1
ZzNxnQZBJn1m3J4PKT-gsg,0,0,0
ZzQZmzCMScqxit61cRUZ7w,0,0,1
ZzTbKK6ziQlsUGmmxCHJkw,0,0,2
ZzUPA8ve4WBWWTS2LuEk9A,0,0,10
ZzZvgZzpEwloaJPQzkcHZw,0,0,0
Zze_07dgys0yVGjAjqHSqQ,0,0,1
ZzeaqmoUUKrWqjyCmbfXEQ,0,0,1
ZziSPRWyoIJiuykDqXtL5Q,0,0,1
ZznBkeOmYyVdvvB08ZK05w,0,0,1
ZzqFV6bS3nqn92ZI0Vlupg,0,0,3
Zzsqe80_H1AH7jVuwoe7yQ,0,0,1
_-0aygxELCt_AvFtXT-iOA,0,0,0
